Line	Count	Source	
274	1.73k	if (is_hostname && !is_hostnamech(*encoded))	
275	4	return -1;	
276	1.73k	n += 1;	
277	1.73k	}	
278	5.96k	encoded++;	
279	5.96k	}	
280			
281	2.21k	n++;	
282	2.21k	}	
283	30	else	
284	30	{	
285		/* RFC 1035 4.1.4 says other options (01, 10) for top 2	
286		* bits are reserved.	
287		*/	
288	30	return -1;	
289	30	}	
290	3.27k	}	
291			
292		/* If there were any labels at all, then the number of dots is one	
293		* less than the number of labels, so subtract one.	
294		*/	
295	379	return (n) ? n - 1 : n;	
296	579	}	
297			
298		/* Like ares_expand_name_validated  but returns EBADRESP in case of invalid	
299		* input. */	
300		int ares__expand_name_for_response(const unsigned char *encoded,	
301		const unsigned char *abuf, int alen,	
302		char **s, long *enclen, int is_hostname)	
303	418	{	
304	418	int status = ares__expand_name_validated(encoded, abuf, alen, s, enclen,	
305	418	is_hostname);	
306	418	if (status == ARES_EBADNAME)	
307	167	status = ARES_EBADRESP;	
308	418	return status;	
309	418	}	


