Line	Count	Source	
93	0	}	
94	0	if (dirty){  /* Odd trailing nybble? */	
95	0	if (!size--)	
96	0	goto emsgsize;	
97	0	*dst++ = (unsigned char) (tmp << 4);	
98	0	}	
99	0	} elseif (ISASCII(ch)&&ISDIGIT(ch)){	
100		/* Decimal: eat dotted digit string. */	
101	0	for (;;){	
102	0	tmp = 0;	
103	0	do{	
104	0	n = aresx_sztosi(strchr(digits, ch) - digits);	
105	0	tmp *= 10;	
106	0	tmp += n;	
107	0	if (tmp > 255)	
108	0	goto enoent;	
109	0	} while ((ch = *src++) != '\0'&&	
110	0	ISASCII(ch) &&ISDIGIT(ch));	
111	0	if (!size--)	
112	0	goto emsgsize;	
113	0	*dst++ = (unsigned char) tmp;	
114	0	if (ch == '\0'||ch == '/')	
115	0	break;	
116	0	if (ch != '.')	
117	0	goto enoent;	
118	0	ch = *src++;	
119	0	if (!ISASCII(ch) ||!ISDIGIT(ch))	
120	0	goto enoent;	
121	0	}	
122	0	} else	
123	0	goto enoent;	
124			
125	0	bits = -1;	
126	0	if (ch == '/'&&ISASCII(src[0]) &&	
127	0	ISDIGIT(src[0]) &&dst > odst){	
128		/* CIDR width specifier.  Nothing can follow it. */	
129	0	ch = *src++;    /* Skip over the /. */	
130	0	bits = 0;	
131	0	do{	
132	0	n = aresx_sztosi(strchr(digits, ch) - digits);	
133	0	bits *= 10;	
134	0	bits += n;	
135	0	if (bits > 32)	
136	0	goto enoent;	
137	0	} while ((ch = *src++) != '\0'&&ISASCII(ch) &&ISDIGIT(ch));	
138	0	if (ch != '\0')	
139	0	goto enoent;	
140	0	}	
141			
142		/* Firey death and destruction unless we prefetched EOS. */	
143	0	if (ch != '\0')	
144	0	goto enoent;	
145			
146		/* If nothing was written to the destination, we found no address. */	
147	0	if (dst == odst)	
148	0	goto enoent;  /* LCOV_EXCL_LINE: all valid paths above increment dst */	
149		/* If no CIDR spec was given, infer width from net class. */	
150	0	if (bits == -1){	
151	0	if (*odst >= 240)       /* Class E */	
152	0	bits = 32;	
153	0	elseif (*odst >= 224)  /* Class D */	
154	0	bits = 8;	
155	0	elseif (*odst >= 192)  /* Class C */	
156	0	bits = 24;	
157	0	elseif (*odst >= 128)  /* Class B */	
158	0	bits = 16;	
159	0	else                    /* Class A */	
160	0	bits = 8;	
161		/* If imputed mask is narrower than specified octets, widen. */	
162	0	if (bits < ((dst - odst) * 8))	
163	0	bits = aresx_sztosi(dst - odst) * 8;	
164		/*	
165		* If there are no additional bits specified for a class D	
166		* address adjust bits to 4.	
167		*/	
168	0	if (bits == 8&&*odst == 224)	
169	0	bits = 4;	
170	0	}	
171		/* Extend network to cover the actual mask. */	
172	0	while (bits > ((dst - odst) * 8)){	
173	0	if (!size--)	
174	0	goto emsgsize;	
175	0	*dst++ = '\0';	
176	0	}	
177	0	return (bits);	
178			
179	0	enoent:	
180	0	SET_ERRNO(ENOENT);	
181	0	return (-1);	
182			
183	0	emsgsize:	
184	0	SET_ERRNO(EMSGSIZE);	
185	0	return (-1);	
186	0	}	
187			
188		static int	
189		getbits(const char *src, int *bitsp)	
190	0	{	
191	0	static const char digits[] = "0123456789";	
192	0	int n;	
193	0	int val;	
194	0	char ch;	
195			
196	0	val = 0;	
197	0	n = 0;	
198	0	while ((ch = *src++) != '\0'){	
199	0	const char *pch;	
200			
201	0	pch = strchr(digits, ch);	
202	0	if (pch !=NULL){	
203	0	if (n++ != 0&&val == 0)       /* no leading zeros */	
204	0	return (0);	
205	0	val *= 10;	
206	0	val += aresx_sztosi(pch - digits);	
207	0	if (val > 128)                  /* range */	
208	0	return (0);	
209	0	continue;	
210	0	}	
211	0	return (0);	
212	0	}	
213	0	if (n == 0)	
214	0	return (0);	
215	0	*bitsp = val;	
216	0	return (1);	
217	0	}	
218			
219		static int	
220		getv4(const char *src, unsigned char *dst, int *bitsp)	
221	0	{	
222	0	static const char digits[] = "0123456789";	
223	0	unsigned char *odst = dst;	
224	0	int n;	
225	0	unsigned int val;	
226	0	char ch;	
227			
228	0	val = 0;	
229	0	n = 0;	
230	0	while ((ch = *src++) != '\0'){	
231	0	const char *pch;	
232			
233	0	pch = strchr(digits, ch);	
234	0	if (pch !=NULL){	
235	0	if (n++ != 0&&val == 0)       /* no leading zeros */	
236	0	return (0);	
237	0	val *= 10;	
238	0	val += aresx_sztoui(pch - digits);	
239	0	if (val > 255)                  /* range */	
240	0	return (0);	
241	0	continue;	
242	0	}	
243	0	if (ch == '.'||ch == '/'){	
244	0	if (dst - odst > 3)             /* too many octets? */	
245	0	return (0);	
246	0	*dst++ = (unsigned char)val;	
247	0	if (ch == '/')	
248	0	return (getbits(src, bitsp));	
249	0	val = 0;	
250	0	n = 0;	
251	0	continue;	
252	0	}	
253	0	return (0);	
254	0	}	
255	0	if (n == 0)	
256	0	return (0);	
257	0	if (dst - odst > 3)             /* too many octets? */	
258	0	return (0);	
259	0	*dst = (unsigned char)val;	
260	0	return 1;	
261	0	}	
262			
263		static int	
264		inet_net_pton_ipv6(const char *src, unsigned char *dst, size_t size)	
265	0	{	
266	0	static const char xdigits_l[] = "0123456789abcdef",	
267	0	xdigits_u[] = "0123456789ABCDEF";	
268	0	unsigned char tmp[NS_IN6ADDRSZ], *tp, *endp, *colonp;	
269	0	const char *xdigits, *curtok;	
270	0	int ch, saw_xdigit;	
271	0	unsigned int val;	
272	0	int digits;	
273	0	int bits;	
274	0	size_t bytes;	
275	0	int words;	
276	0	int ipv4;	
277			
278	0	memset((tp = tmp), '\0',NS_IN6ADDRSZ);	
279	0	endp = tp +NS_IN6ADDRSZ;	
280	0	colonp =NULL;	
281		/* Leading :: requires some special handling. */	
282	0	if (*src == ':')	
283	0	if (*++src != ':')	
284	0	goto enoent;	
285	0	curtok = src;	
286	0	saw_xdigit = 0;	
287	0	val = 0;	
288	0	digits = 0;	
289	0	bits = -1;	
290	0	ipv4 = 0;	
291	0	while ((ch = *src++) != '\0'){	
292	0	const char *pch;	
293			
294	0	if ((pch = strchr((xdigits = xdigits_l), ch)) ==NULL)	
295	0	pch = strchr((xdigits = xdigits_u), ch);	
296	0	if (pch !=NULL){	
297	0	val <<= 4;	
298	0	val |= aresx_sztoui(pch - xdigits);	
299	0	if (++digits > 4)	
300	0	goto enoent;	
301	0	saw_xdigit = 1;	
302	0	continue;	
303	0	}	
304	0	if (ch == ':'){	
305	0	curtok = src;	
306	0	if (!saw_xdigit){	
307	0	if (colonp)	
308	0	goto enoent;	
309	0	colonp = tp;	
310	0	continue;	
311	0	} elseif (*src == '\0')	
312	0	goto enoent;	
313	0	if (tp +NS_INT16SZ > endp)	
314	0	return (0);	
315	0	*tp++ = (unsigned char)((val >> 8) & 0xff);	
316	0	*tp++ = (unsigned char)(val & 0xff);	
317	0	saw_xdigit = 0;	
318	0	digits = 0;	
319	0	val = 0;	
320	0	continue;	
321	0	}	
322	0	if (ch == '.'&&((tp +NS_INADDRSZ) <= endp)&&	
323	0	getv4(curtok, tp, &bits) > 0){	
324	0	tp +=NS_INADDRSZ;	
325	0	saw_xdigit = 0;	
326	0	ipv4 = 1;	
327	0	break;  /* '\0' was seen by inet_pton4(). */	
328	0	}	
329	0	if (ch == '/'&&getbits(src, &bits) > 0)	
330	0	break;	
331	0	goto enoent;	
332	0	}	
333	0	if (saw_xdigit){	
334	0	if (tp +NS_INT16SZ > endp)	
335	0	goto enoent;	
336	0	*tp++ = (unsigned char)((val >> 8) & 0xff);	
337	0	*tp++ = (unsigned char)(val & 0xff);	
338	0	}	
339	0	if (bits == -1)	
340	0	bits = 128;	
341			
342	0	words = (bits + 15) / 16;	
343	0	if (words < 2)	
344	0	words = 2;	
345	0	if (ipv4)	
346	0	words = 8;	
347	0	endp =  tmp + 2 * words;	
348			
349	0	if (colonp !=NULL){	
350		/*	
351		* Since some memmove()'s erroneously fail to handle	
352		* overlapping regions, we'll do the shift by hand.	
353		*/	
354	0	const ares_ssize_t n = tp - colonp;	
355	0	ares_ssize_t i;	
356			
357	0	if (tp == endp)	
358	0	goto enoent;	
359	0	for (i = 1;i <= n;i++){	
360	0	*(endp - i) = *(colonp + n - i);	
361	0	*(colonp + n - i) = 0;	
362	0	}	
363	0	tp = endp;	
364	0	}	
365	0	if (tp != endp)	
366	0	goto enoent;	
367			
368	0	bytes = (bits + 7) / 8;	
369	0	if (bytes > size)	
370	0	goto emsgsize;	
371	0	memcpy(dst, tmp, bytes);	
372	0	return (bits);	
373			
374	0	enoent:	
375	0	SET_ERRNO(ENOENT);	
376	0	return (-1);	
377			
378	0	emsgsize:	
379	0	SET_ERRNO(EMSGSIZE);	
380	0	return (-1);	
381	0	}	
382			
383		/*	
384		* int	
385		* inet_net_pton(af, src, dst, size)	
386		*      convert network number from presentation to network format.	
387		*      accepts hex octets, hex strings, decimal octets, and /CIDR.	
388		*      "size" is in bytes and describes "dst".	
389		* return:	
390		*      number of bits, either imputed classfully or specified with /CIDR,	
391		*      or -1 if some failure occurred (check errno).  ENOENT means it was	
392		*      not a valid network specification.	
393		* note:	
394		*      On Windows we store the error in the thread errno, not	
395		*      in the winsock error code. This is to avoid loosing the	
396		*      actual last winsock error. So use macro ERRNO to fetch the	
397		*      errno this funtion sets when returning (-1), not SOCKERRNO.	
398		* author:	
399		*      Paul Vixie (ISC), June 1996	
400		*/	
401		int	
402		ares_inet_net_pton(int af, const char *src, void *dst, size_t size)	
403	0	{	
404	0	switch (af){	
405	0	caseAF_INET:	
406	0	return (inet_net_pton_ipv4(src, dst, size));	
407	0	caseAF_INET6:	
408	0	return (inet_net_pton_ipv6(src, dst, size));	
409	0	default:	
410	0	SET_ERRNO(EAFNOSUPPORT);	
411	0	return (-1);	
412	0	}	
413	0	}	
414			
415		#endif /* HAVE_INET_NET_PTON */	
416			
417		#ifndef HAVE_INET_PTON	
418		int ares_inet_pton(int af, const char *src, void *dst)	
419		{	
420		int result;	
421		size_t size;	
422			
423		if (af == AF_INET)	
424		size = sizeof(struct in_addr);	
425		else if (af == AF_INET6)	
426		size = sizeof(struct ares_in6_addr);	
427		else	
428		{	
429		SET_ERRNO(EAFNOSUPPORT);	
430		return -1;	
431		}	
432		result = ares_inet_net_pton(af, src, dst, size);	
433		if (result == -1 && ERRNO == ENOENT)	
434		return 0;	
435		return (result > -1 ? 1 : -1);	
436		}	
437		#else /* HAVE_INET_PTON */	
438		int ares_inet_pton(int af, const char *src, void *dst)	
439	241	{	
440		/* just relay this to the underlying function */	
441	241	return inet_pton(af, src, dst);	
442	241	}	
443			
444		#endif	


