Line	Count	Source	
264	21.2k	n += 4;	
265	21.2k	}	
266	11.4k	else if (is_reservedch(*encoded))	
267	1.26k	{	
268	1.26k	if (is_hostname)	
269	7	return -1;	
270	1.26k	n += 2;	
271	1.26k	}	
272	10.1k	else	
273	10.1k	{	
274	10.1k	if (is_hostname && !is_hostnamech(*encoded))	
275	24	return -1;	
276	10.1k	n += 1;	
277	10.1k	}	
278	32.6k	encoded++;	
279	32.6k	}	
280			
281	6.35k	n++;	
282	6.35k	}	
283	56	else	
284	56	{	
285		/* RFC 1035 4.1.4 says other options (01, 10) for top 2	
286		* bits are reserved.	
287		*/	
288	56	return -1;	
289	56	}	
290	7.50k	}	
291			
292		/* If there were any labels at all, then the number of dots is one	
293		* less than the number of labels, so subtract one.	
294		*/	
295	1.34k	return (n) ? n - 1 : n;	
296	1.69k	}	
297			
298		/* Like ares_expand_name_validated  but returns EBADRESP in case of invalid	
299		* input. */	
300		int ares__expand_name_for_response(const unsigned char *encoded,	
301		const unsigned char *abuf, int alen,	
302		char **s, long *enclen, int is_hostname)	
303	1.20k	{	
304	1.20k	int status = ares__expand_name_validated(encoded, abuf, alen, s, enclen,	
305	1.20k	is_hostname);	
306	1.20k	if (status == ARES_EBADNAME)	
307	117	status = ARES_EBADRESP;	
308	1.20k	return status;	
309	1.20k	}	


